,CENSUS_TRACT,TOT_POP,TOT_H,TOT_WA,TOT_BA,TOT_IA,TOT_AA,TOT_NA,TOT_OTHER,TOT_TOM,TOT_18+,TOT_H_18+,TOT_WA_18+,TOT_BA_18+,TOT_IA_18+,TOT_AA_18+,TOT_NA_18+,TOT_OTHER_18+,TOT_TOM_18+,TOT_HOUSE_UNITS,OCC_HOUSE_UNITS,VAC_HOUSE_UNITS,TOT_MED_AGE,PCT_M,M_MED_AGE,PCT_F,F_MED_AGE,AVG_HOUSE_SIZE,AVG_FAM_SIZE,HOME_VAC_RATE,RENT_VAC_RATE,PCT_OCC_OWNER,AVG_H_SIZE_OWNER,PCT_OCC_RENTER,AVG_H_SIZE_RENTER,PCT_LABOR,PCT_EMP,PCT_UNEMP,MHI_TOT,MHI_WA,MHI_BA,MHI_AA,MHI_H,TOT_FAM,PCT_FAM_POV,TOT_FAM_MARRIED,PCT_FAM_MARRIED_POV,TOT_FAM_F_ONLY,PCT_FAM_F_ONLY_POV,POV_RATE_NO_GED,POV_RATE_GED,POV_RATE_SOME_COL,POV_RATE_BACH_PLUS,MHI_OTHER,PCT_TOT_POP,PCT_H,PCT_WA,PCT_BA,PCT_AA,PCT_OTHER,PCT_TOT_POP_18,PCT_H_18,PCT_WA_18,PCT_BA_18,PCT_AA_18,PCT_OTHER_18,PCT_OCC_HOUSE,PCT_VAC_HOUSE,PCT_FAM,PCT_FAM_MARRIED,PCT_FAM_F_ONLY
994,12033002802,4912,253,3203,878,26,348,12,1,191,3890,173,2693,597,21,296,12,0,98,2304,2039,265,41.3,48.3,38.8,51.7,43.8,2.38,2.89,2.5,19.7,65.2,2.32,34.8,2.48,60.1,51.2,6.9,46188.0,46750.0,36852.0,33447.0,31875.0,1461,17.9,985,5.7,424,48.6,8.8,19.3,16.4,15.6,64010.04961632026,0.026125839103764578,5.150651465798046,65.20765472312704,17.87459283387622,7.084690553745928,4.682410423452769,0.02628517085935413,4.447300771208226,69.22879177377892,15.347043701799487,7.609254498714653,3.3676092544987144,88.49826388888889,11.50173611111111,29.743485342019543,20.052931596091206,8.631921824104234
995,12033002803,2749,131,1477,933,43,69,4,3,89,2058,96,1212,597,31,61,2,1,58,1378,1186,192,31.4,45.9,31.6,54.1,31.1,2.32,2.99,4.0,13.1,44.3,2.3,55.7,2.33,62.7,53.0,12.6,28504.0,32214.0,26422.0,48060.0,38750.0,571,20.1,347,10.1,170,38.8,24.9,21.4,19.9,11.1,28176.303251989106,0.014621321599399191,4.76536922517279,53.72862859221536,33.93961440523827,2.5100036376864314,5.056384139687159,0.013906139236131312,4.664723032069971,58.89212827988338,29.008746355685133,2.9640427599611274,4.470359572400389,86.066763425254,13.933236574746008,20.771189523463075,12.62277191706075,6.184066933430339
996,12033002804,3223,353,1956,556,12,194,9,3,140,2738,286,1718,444,12,166,9,2,101,771,699,72,21.7,62.9,21.3,37.1,23.1,2.47,3.05,0.5,9.0,25.9,2.67,74.1,2.4,86.0,40.4,5.2,39758.0,41971.0,38505.0,14875.0,37844.0,480,17.5,346,9.2,68,29.4,14.6,36.1,10.0,0.0,82870.08283355378,0.01714242252268592,10.952528699968973,60.68879925535215,17.25100837728824,6.019236735960285,5.0884269314303445,0.018500976301519697,10.445580715850985,62.74653031409788,16.216216216216218,6.06281957633309,4.528853177501826,90.6614785992218,9.33852140077821,14.892956872479058,10.735339745578653,2.109835556934533
997,12033002900,4076,260,2723,765,41,123,12,14,138,3063,145,2259,455,32,99,7,6,60,1993,1717,276,37.9,47.5,35.4,52.5,40.1,2.37,3.06,3.3,12.1,59.8,2.32,40.2,2.46,60.8,50.4,16.8,25643.0,24873.0,14948.0,50208.0,22358.0,969,22.5,599,9.2,309,49.2,30.8,16.0,18.2,18.7,53680.128984853,0.021679340428938196,6.378802747791953,66.80569185475956,18.768400392541707,3.017664376840039,5.029440628066732,0.020697038134242084,4.733920992491022,73.75122428991186,14.854717597127,3.232125367286973,3.4280117531831538,86.15153035624687,13.848469643753136,23.773307163886162,14.695780176643769,7.580961727183514
998,12033003000,6869,327,3114,2921,37,222,18,23,207,4953,232,2601,1799,32,172,14,9,94,3108,2631,477,33.5,47.1,32.5,52.9,34.3,2.59,3.14,3.6,20.7,60.6,2.5,39.4,2.72,60.8,51.2,13.8,37059.0,42578.0,29583.0,11992.0,37692.0,1948,19.5,1035,5.4,819,39.6,41.1,12.9,14.0,9.6,31732.74747285661,0.03653468827438088,4.760518270490611,45.33410976852526,42.5243849177464,3.2319114863881206,4.149075556849614,0.033467982330689205,4.684029880880274,52.51362810417929,36.32142136079144,3.4726428427215827,3.008277811427418,84.65250965250965,15.347490347490348,28.359295385063326,15.067695443295968,11.923132915999417
999,12033003100,5436,160,1126,3818,26,138,13,5,150,3686,104,946,2426,21,111,12,1,65,2115,1844,271,31.2,45.6,28.6,54.4,33.2,2.94,3.44,3.1,16.1,60.8,2.75,39.2,3.24,61.2,52.0,13.5,31281.0,35139.0,27154.0,54464.0,115436.0,1366,24.6,633,4.3,638,47.2,23.0,20.5,14.8,2.6,0.0,0.028912878943009823,2.9433406916850626,20.713760117733628,70.23546725533481,2.5386313465783665,3.568800588668138,0.02490671973973762,2.821486706456864,25.66467715680955,65.81660336408031,3.011394465545307,2.685838307107976,87.18676122931443,12.813238770685578,25.12877115526122,11.64459161147903,11.736571008094186
1000,12033003201,5225,155,2395,2319,17,184,6,8,141,4046,114,2019,1671,16,149,6,2,69,2360,2098,262,40.4,48.4,39.3,51.6,41.7,2.49,3.01,2.5,15.9,69.4,2.45,30.6,2.58,53.7,48.2,8.5,36398.0,61840.0,24142.0,41354.0,0.0,1332,13.0,966,4.5,256,24.2,19.8,16.6,4.1,11.3,0.0,0.027790616717664883,2.9665071770334928,45.83732057416268,44.38277511961722,3.5215311004784686,3.291866028708134,0.027339280539060876,2.8175976272862084,49.90113692535838,41.300049431537325,3.6826495304003957,2.2985664854176964,88.89830508474577,11.101694915254237,25.492822966507177,18.48803827751196,4.899521531100478
1001,12033003203,4685,105,1902,2490,21,86,0,4,77,3808,71,1656,1934,18,81,0,4,44,1942,1808,134,48.7,47.2,45.5,52.8,50.8,2.48,2.96,1.0,8.8,81.8,2.5,18.2,2.38,50.8,48.5,4.4,43363.0,43895.0,44120.0,0.0,0.0,1130,9.3,770,5.8,302,19.9,21.6,8.2,7.9,8.0,30187.113157843007,0.024918476425312915,2.2411953041622197,40.59765208110993,53.14834578441836,1.8356456776947705,2.177161152614728,0.025731087566174947,1.8644957983193278,43.48739495798319,50.78781512605042,2.1271008403361344,1.7331932773109244,93.09989701338826,6.90010298661174,24.119530416221984,16.435432230522945,6.446104589114195
1002,12033003204,2863,120,1923,563,11,161,2,7,76,2193,76,1549,384,11,124,1,2,46,1132,1071,61,39.8,47.2,38.1,52.8,41.5,2.67,3.03,2.5,8.4,84.9,2.6,15.1,3.07,68.1,62.3,7.4,49948.0,47734.0,93173.0,93235.0,0.0,751,12.4,598,4.0,133,51.9,41.3,28.7,1.9,7.6,0.0,0.015227662327784608,4.191407614390499,67.16730702060775,19.66468739084876,5.623471882640587,3.3531260915124,0.014818349535877535,3.4655722754217964,70.63383492932056,17.510259917920656,5.654354765161878,2.7359781121751023,94.6113074204947,5.3886925795053005,26.231225986727207,20.887181278379323,4.645476772616137
1003,12033003301,4119,184,3120,447,44,163,7,4,150,3229,125,2534,313,38,130,6,2,81,1701,1584,117,39.8,48.8,39.8,51.2,39.9,2.58,3.0,1.3,12.8,75.9,2.67,24.1,2.31,62.5,55.3,8.1,63938.0,64969.0,32218.0,0.0,54565.0,1192,2.1,1000,2.5,119,0.0,11.3,7.2,1.8,4.8,31750.0,0.02190804789666252,4.4671036659383345,75.74654042243263,10.852148579752367,3.957271182325807,4.976936149550862,0.021818718947263366,3.8711675441313096,78.47630845462992,9.693403530504801,4.026014245896562,3.9331062248374113,93.12169312169311,6.878306878306878,28.939062879339644,24.277737314882252,2.8890507404709878
1004,12033003305,2696,249,1848,439,18,71,3,3,65,2253,225,1542,363,18,63,3,2,37,844,776,68,41.3,62.5,40.9,37.5,42.8,2.62,2.99,2.1,9.8,78.9,2.55,21.1,2.91,55.7,52.2,6.3,45120.0,46370.0,47625.0,35647.0,0.0,571,9.3,463,3.7,102,29.4,17.1,20.3,5.7,3.6,40313.0,0.014339426348483165,9.235905044510385,68.5459940652819,16.283382789317507,2.6335311572700295,3.3011869436201784,0.015223776335764747,9.986684420772303,68.44207723035952,16.11185086551265,2.796271637816245,2.6631158455392807,91.9431279620853,8.056872037914692,21.179525222551927,17.173590504451038,3.783382789317508
1005,12033003306,7175,341,4933,1197,60,340,17,6,281,5295,216,3903,710,54,274,14,1,123,2958,2701,257,36.2,47.3,34.6,52.7,37.8,2.66,3.09,2.6,12.8,71.3,2.55,28.7,2.93,64.4,55.7,10.9,45483.0,48196.0,40673.0,34815.0,45375.0,1849,10.9,1395,6.7,359,29.8,15.0,8.2,9.4,3.2,16267.592750533047,0.038162234440046995,4.7526132404181185,68.75261324041811,16.682926829268293,4.7386759581881535,5.073170731707317,0.035778915090046305,4.079320113314448,73.71104815864022,13.408876298394713,5.174693106704438,3.6260623229461753,91.31169709263015,8.688302907369845,25.770034843205575,19.44250871080139,5.003484320557491
1006,12033003307,2212,110,1330,536,10,114,8,1,103,1607,65,1055,322,8,96,6,0,55,868,790,78,35.4,47.1,31.3,52.9,38.0,2.8,3.17,2.6,11.6,70.0,2.64,30.0,3.18,57.5,51.3,10.7,52284.0,51121.0,70563.0,55455.0,60074.0,610,13.9,447,12.5,148,19.6,25.6,10.6,7.2,0.0,0.0,0.011765137642004733,4.972875226039783,60.12658227848101,24.23146473779385,5.15370705244123,5.5153707052441225,0.010858681123645781,4.044803982576229,65.6502800248911,20.03733665214686,5.973864343497199,4.293714996888612,91.01382488479263,8.986175115207374,27.576853526220614,20.207956600361662,6.6907775768535265
1007,12033003308,4176,162,3006,682,30,176,2,2,116,3196,113,2393,445,26,149,2,2,66,1796,1686,110,37.4,47.8,36.0,52.2,38.9,2.48,2.94,1.9,6.7,74.6,2.42,25.4,2.65,61.9,54.4,12.1,47574.0,50706.0,32313.0,37500.0,0.0,1125,8.7,923,3.7,80,10.0,24.9,8.5,8.2,0.0,9625.0,0.022211218260855228,3.8793103448275863,71.98275862068965,16.331417624521073,4.21455938697318,3.5919540229885056,0.0215957342073254,3.53566958698373,74.87484355444305,13.923654568210264,4.662077596996245,3.0037546933667083,93.87527839643653,6.124721603563475,26.939655172413797,22.10249042145594,1.9157088122605364
1008,12033003309,6649,281,4470,1341,63,222,20,8,244,5145,187,3649,941,41,181,12,5,129,3082,2758,324,38.8,47.2,37.0,52.8,40.3,2.41,2.96,3.5,13.1,66.4,2.37,33.6,2.49,60.7,53.7,7.7,47549.0,46685.0,50511.0,76250.0,26589.0,1864,8.0,1241,1.9,503,25.0,12.9,8.7,7.8,6.2,53719.99297771268,0.035364557044163414,4.2261994284854865,67.22815460971574,20.168446382914723,3.338847947059708,5.038351631824335,0.03476534809032828,3.6345966958211857,70.92322643343051,18.289601554907676,3.5179786200194365,3.6345966958211857,89.48734587929916,10.512654120700844,28.034290870807638,18.664460821176114,7.565047375545195
1009,12033003400,5187,295,3539,1052,93,50,2,7,149,4104,203,2979,721,77,46,2,4,72,2619,2234,385,37.6,49.2,35.7,50.8,39.6,2.31,2.92,3.8,17.5,60.7,2.24,39.3,2.43,64.3,55.7,12.9,31191.0,33859.0,25863.0,0.0,30905.0,1157,12.6,744,8.9,349,22.9,29.6,10.9,9.2,6.3,32798.706882670915,0.027588503141536415,5.687295160979371,68.22826296510507,20.28147291305186,0.963948332369385,4.839020628494313,0.027731193112285182,4.946393762183235,72.58771929824562,17.568226120857698,1.120857699805068,3.776803118908382,85.29973272241314,14.700267277586864,22.305764411027567,14.34355118565645,6.728359359938308
1010,12033003503,6239,321,4850,702,49,136,3,23,155,5117,225,4151,502,38,108,3,7,83,3040,2794,246,43.4,48.1,41.4,51.9,45.6,2.22,2.77,2.1,10.0,65.6,2.23,34.4,2.21,59.3,54.7,5.9,48962.0,53168.0,22454.0,85268.0,32370.0,1607,4.0,1381,2.0,179,20.1,9.8,6.9,8.8,5.2,37634.0,0.033183857933303584,5.145055297323289,77.73681679756372,11.251803173585511,2.17983651226158,3.686488219265908,0.03457614891704758,4.397107680281414,81.1217510259918,9.810435802227868,2.110611686535079,2.560093804963846,91.90789473684211,8.092105263157896,25.75733290591441,22.13495752524443,2.869049527167815
1011,12033003505,3586,257,2604,522,35,51,3,10,104,2934,187,2217,383,27,45,3,6,66,2006,1635,371,38.4,47.6,36.5,52.4,39.8,2.12,2.81,3.0,23.5,46.1,2.21,53.9,2.04,69.6,61.9,9.2,34145.0,34276.0,32381.0,0.0,42000.0,818,20.9,463,3.5,196,5.6,47.7,18.8,5.2,9.8,0.0,0.019073139052544742,7.166759620747351,72.61572783045176,14.556609035136642,1.4221974344673731,4.238706079196876,0.019825370514484582,6.373551465576005,75.56237218813907,13.05385139740968,1.5337423312883436,3.476482617586912,81.50548354935194,18.494516450648053,22.810931399888453,12.91132180702733,5.465699944227551
1012,12033003506,4208,216,2921,801,17,107,1,16,129,3279,148,2434,517,13,88,1,10,68,2107,1857,250,36.0,45.2,33.9,54.8,37.7,2.26,2.82,2.3,20.6,63.8,2.24,36.2,2.31,67.9,62.1,4.8,59025.0,65020.0,46587.0,0.0,46442.0,1128,11.7,924,0.9,158,78.5,15.7,10.0,7.4,1.6,38646.0,0.022381419167068678,5.133079847908745,69.41539923954373,19.035171102661597,2.5427756653992395,3.873574144486692,0.022156574613836043,4.51357121073498,74.22994815492528,15.767002134797195,2.683745044220799,2.8057334553217443,88.13478879924062,11.865211200759374,26.806083650190114,21.958174904942965,3.754752851711027
1013,12033003507,5331,305,3746,944,31,137,2,13,153,4533,233,3346,710,25,112,2,8,97,3032,2686,346,31.7,45.9,29.4,54.1,34.7,1.88,2.67,2.6,11.8,25.1,2.1,74.9,1.81,70.0,57.4,9.0,38956.0,37959.0,41164.0,40455.0,85606.0,1041,1.6,742,0.0,227,7.5,6.7,6.8,15.6,6.1,64036.27547610118,0.02835440721949694,5.721253048208591,70.26824235603077,17.707747139373474,2.5698743200150065,3.732883136372163,0.03062999473147874,5.14008382969336,73.81425104787117,15.662916390911096,2.470769909552173,2.911978821972204,88.58839050131925,11.411609498680738,19.527293190770962,13.918589382854998,4.2581129244044265
1014,12033003508,6568,423,3524,2116,35,255,1,18,196,4978,284,2924,1445,31,190,1,6,97,3047,2648,399,31.3,47.0,30.6,53.0,32.1,2.47,3.06,7.2,12.6,56.2,2.47,43.8,2.46,63.0,55.2,11.5,37733.0,37500.0,41393.0,0.0,58493.0,1397,9.7,781,6.5,542,15.5,35.8,7.9,3.4,7.4,53173.0,0.03493373600031062,6.440316686967114,53.65408038976858,32.216808769792934,3.882460414129111,3.806333739342266,0.03363691016397555,5.705102450783447,58.73844917637605,29.027721976697467,3.816793893129771,2.711932503013258,86.90515260912373,13.094847390876271,21.269792935444578,11.890986601705238,8.25213154689403
1015,12033003603,6653,237,5646,369,93,120,5,10,173,5024,147,4365,245,73,103,5,4,82,2623,2450,173,40.0,50.0,39.3,50.0,40.7,2.72,3.04,2.2,8.8,88.2,2.68,11.8,3.0,67.6,62.3,5.7,55530.0,52029.0,105446.0,0.0,58523.0,1622,1.7,1417,0.6,125,0.0,29.4,1.0,4.3,0.0,52815.59259647761,0.035385832157440095,3.562302720577183,84.86397114083873,5.546370058620171,1.8036975800390802,4.223658499924846,0.03394773737722241,2.925955414012739,86.8829617834395,4.876592356687898,2.0501592356687897,3.2643312101910826,93.40449866565001,6.59550133434998,24.379978956861567,21.298662257628138,1.8788516458740419
1016,12033003607,3479,254,2614,400,10,101,1,12,87,3324,219,2517,389,10,97,1,12,79,902,853,49,22.2,41.9,22.6,58.1,22.0,1.84,2.55,1.6,3.3,27.8,2.17,72.2,1.71,42.6,40.3,5.4,48893.0,49964.0,0.0,0.0,0.0,283,0.0,264,0.0,19,0.0,0.0,7.3,8.4,0.0,0.0,0.01850402977239352,7.300948548433459,75.1365334866341,11.497556769186549,2.9031330842196033,3.1618281115263005,0.02246064471375145,6.588447653429603,75.72202166064982,11.702767749699158,2.918170878459687,3.068592057761733,94.56762749445676,5.432372505543237,8.134521414199483,7.5883874676631216,0.546133946536361
1017,12033003608,7254,244,5996,646,39,154,5,10,160,5710,171,4824,467,34,126,5,2,81,3148,2873,275,42.2,49.1,41.2,50.9,43.3,2.52,2.91,2.6,19.9,80.1,2.56,19.9,2.38,64.9,59.3,8.2,62548.0,66417.0,21250.0,44271.0,42109.0,2203,8.1,1730,2.9,379,25.1,47.8,6.4,2.0,4.5,44583.0,0.03858241792726145,3.363661428177557,82.65784394816653,8.905431486076647,2.1229666390956714,2.950096498483595,0.03858311712259951,2.9947460595446587,84.48336252189141,8.178633975481612,2.2066549912434326,2.136602451838879,91.26429479034307,8.735705209656926,30.369451337193272,23.84891094568514,5.224703611800386
1018,12033003609,3693,210,2790,481,41,62,2,4,103,2804,137,2229,310,28,47,2,1,50,1690,1499,191,35.4,49.2,33.3,50.8,37.8,2.46,2.94,2.2,19.0,65.9,2.43,34.1,2.54,74.1,62.4,15.3,40917.0,43571.0,42417.0,0.0,16484.0,822,9.0,521,0.0,276,26.8,23.0,9.1,8.0,11.6,0.0,0.019642248332695966,5.686433793663688,75.54833468724614,13.024641213105875,1.6788518819388032,4.061738424045491,0.018946945781395625,4.885877318116976,79.49358059914408,11.055634807417974,1.6761768901569187,2.8887303851640516,88.69822485207101,11.301775147928995,22.258326563769295,14.107771459518007,7.473598700243704
1019,12033003610,6381,225,5135,624,54,149,1,17,176,4716,138,3920,418,44,113,1,4,78,2531,2349,182,38.1,48.0,36.9,52.0,39.2,2.72,3.05,1.9,10.5,82.1,2.71,17.9,2.77,71.8,66.4,7.6,71451.0,70681.0,82368.0,0.0,79559.0,1841,9.6,1471,2.9,337,39.8,22.9,4.1,8.9,2.4,0.0,0.03393912445462577,3.5260930888575457,80.47328005014887,9.779031499764928,2.3350572010656636,3.886538160162984,0.031866546471134724,2.926208651399491,83.12128922815945,8.863443596268024,2.3960983884648006,2.6929601357082276,92.80916633741604,7.190833662583959,28.85127722927441,23.052813038708667,5.281303870866635
1020,12033003611,5337,160,4580,349,45,74,5,9,115,4192,108,3651,257,37,66,5,8,60,2281,2149,132,44.9,47.7,44.1,52.3,45.5,2.48,2.88,2.1,9.8,80.9,2.48,19.1,2.48,64.6,60.4,5.6,57792.0,57109.0,0.0,0.0,0.0,1426,10.0,1094,6.1,277,27.1,37.2,2.2,5.0,5.2,60119.0,0.028386319889411964,2.9979389169945665,85.81600149896946,6.539254262694398,1.3865467491099868,3.2602585722315904,0.02832581908545309,2.5763358778625953,87.09446564885496,6.130725190839695,1.5744274809160304,2.6240458015267176,94.21306444541867,5.786935554581324,26.71913059771407,20.498407344950348,5.190181750046842
1021,12033003612,4690,175,4073,256,37,82,4,3,60,3695,109,3283,178,33,62,3,1,26,1885,1799,86,45.8,48.3,45.5,51.7,46.0,2.61,2.93,1.9,4.3,90.3,2.57,9.7,2.91,62.9,59.6,4.7,73782.0,75156.0,62075.0,0.0,36397.0,1437,2.9,1243,2.2,125,11.2,9.2,1.2,4.1,7.7,73455.57339255788,0.02494507031690877,3.731343283582089,86.84434968017058,5.458422174840085,1.7484008528784647,2.2174840085287846,0.0249675337597207,2.949932341001353,88.84979702300406,4.817320703653586,1.6779431664411366,1.7050067658998647,95.43766578249337,4.562334217506631,30.639658848614072,26.50319829424307,2.6652452025586353
1022,12033003613,3945,83,3451,244,63,26,2,9,67,2993,58,2632,186,46,22,2,6,41,1584,1456,128,41.5,50.4,40.2,49.6,42.2,2.71,3.07,1.7,7.8,86.5,2.7,13.5,2.78,65.6,58.2,11.4,54441.0,54507.0,31436.0,0.0,0.0,1171,5.8,862,4.4,215,6.5,30.1,5.5,3.6,0.0,80096.0,0.020982580469126884,2.1039290240811153,87.47782002534854,6.185044359949303,0.6590621039290241,3.574144486692015,0.02022404020104034,1.937854994988306,87.93852322084865,6.214500501169395,0.7350484463748747,3.174072836618777,91.91919191919192,8.080808080808081,29.683143219264892,21.85044359949303,5.4499366286438535
1023,12033003614,5310,115,4055,975,58,32,1,2,72,3975,62,3145,653,46,30,1,1,37,2195,1983,212,39.4,49.1,38.2,50.9,40.4,2.67,3.08,2.6,14.2,80.7,2.69,19.3,2.61,69.8,62.8,10.1,48846.0,54534.0,26791.0,0.0,0.0,1381,17.6,985,2.8,368,53.0,25.5,18.2,16.5,5.6,14224.0,0.028242712874794365,2.1657250470809792,76.3653483992467,18.361581920903955,0.6026365348399246,2.504708097928437,0.02685952549252768,1.5597484276729559,79.11949685534591,16.427672955974842,0.7547169811320755,2.138364779874214,90.34168564920273,9.658314350797266,26.0075329566855,18.54990583804143,6.930320150659133
1024,12033003700,3896,50,2697,986,31,43,0,2,87,2911,37,2012,758,27,35,0,0,42,1496,1352,144,36.2,51.3,34.6,48.7,37.5,2.75,3.15,2.8,10.1,80.3,2.72,19.7,2.86,61.7,49.6,19.6,45891.0,50552.0,22083.0,53173.0,0.0,884,18.3,649,9.9,222,38.3,43.2,20.7,9.1,15.4,30694.0,0.02072196033148754,1.2833675564681724,69.22484599589322,25.308008213552363,1.1036960985626283,3.0800821355236137,0.01966995690786115,1.271040879422879,69.11714187564411,26.039161800068705,1.202335967021642,2.3703194778426657,90.37433155080214,9.62566844919786,22.68993839835729,16.658110882956876,5.698151950718685
1025,12033003800,4366,72,3772,315,120,10,1,0,76,3425,44,3003,234,96,10,1,0,37,1823,1680,143,45.4,49.5,45.3,50.5,45.6,2.6,2.97,1.5,7.1,87.6,2.6,12.4,2.61,58.9,55.0,6.7,49315.0,54293.0,11392.0,0.0,0.0,1296,11.0,1112,4.6,173,53.2,15.5,11.2,8.6,7.4,38602.17621369628,0.023221786141497586,1.6491067338524967,86.3948694457169,7.214841960604672,0.22904260192395787,4.5121392579019695,0.023143113160228254,1.2846715328467153,87.67883211678831,6.8321167883211675,0.291970802919708,3.9124087591240877,92.15578716401535,7.84421283598464,29.683921209344938,25.469537333944114,3.962437013284471
1026,12033003900,5068,72,4360,415,123,17,0,4,77,3865,43,3329,328,105,13,0,2,45,2121,1929,192,42.4,49.8,41.9,50.2,42.8,2.63,3.03,1.7,11.4,86.4,2.63,13.6,2.61,57.9,50.0,13.7,51433.0,54743.0,23714.0,0.0,0.0,1494,7.9,1123,2.8,209,15.8,15.0,18.2,2.2,6.6,41875.0,0.026955568521555145,1.420678768745067,86.02999210734016,8.18863456985004,0.3354380426203631,4.025256511444357,0.026116243026067795,1.11254851228978,86.13195342820181,8.48641655886158,0.33635187580853815,3.9327296248382924,90.94766619519095,9.052333804809052,29.479084451460142,22.158642462509867,4.123914759273875
1027,12033004000,4791,240,2530,1865,41,19,4,0,92,4022,224,2129,1560,33,12,4,0,60,1436,1223,213,38.0,64.8,36.3,35.2,43.5,2.5,3.06,1.4,11.4,74.3,2.46,25.7,2.6,28.1,23.8,15.4,30000.0,42050.0,18716.0,0.0,0.0,893,22.4,582,12.9,249,45.8,31.4,30.8,9.4,11.3,19688.0,0.025482266927144972,5.009392611145898,52.80734710916302,38.927155082446255,0.3965769150490503,2.8595282821957837,0.027177109819105996,5.56936847339632,52.93386374937842,38.78667329686723,0.29835902536051717,2.4117354549975136,85.16713091922006,14.832869080779945,18.639115007305364,12.147777082028805,5.19724483406387
1028,12033990000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,0.0,,,,,,,,,,
1029,12035060103,2408,186,1979,155,3,56,5,2,22,2130,139,1794,132,2,43,3,2,15,1642,1145,497,57.5,43.6,55.0,56.4,59.2,1.88,2.56,10.4,20.4,64.4,1.83,35.6,1.96,42.3,39.0,7.9,27156.0,27175.0,51750.0,0.0,23075.0,508,2.6,354,3.7,104,0.0,11.2,9.5,8.3,0.0,10104.0,0.012807618192562114,7.724252491694353,82.1843853820598,6.43687707641196,2.3255813953488373,1.3289036544850499,0.014392651395995965,6.525821596244132,84.22535211267605,6.197183098591549,2.0187793427230045,1.0328638497652582,69.73203410475031,30.267965895249695,21.096345514950166,14.700996677740862,4.318936877076411
1030,12035060104,3986,373,3088,360,6,86,0,15,58,3313,263,2649,283,6,72,0,7,33,1912,1657,255,52.2,47.7,51.7,52.3,52.5,2.41,2.73,3.0,7.3,82.0,2.31,18.0,2.85,48.3,42.1,12.9,58287.0,61964.0,52708.0,55234.0,76771.0,1109,3.5,1001,2.6,95,13.7,11.9,4.5,6.1,6.2,0.0,0.02120065038021287,9.357752132463624,77.47114902157551,9.031610637230306,2.1575514300050176,1.9819367787255393,0.022386316467105462,7.938424388771506,79.95774222758828,8.542106851795955,2.1732568668880172,1.388469664956233,86.66317991631799,13.336820083682008,27.822378324134473,25.11289513296538,2.3833416959357754
1031,12035060105,3663,172,3185,141,9,106,0,5,45,3245,134,2867,116,9,90,0,4,25,2223,1713,510,59.4,48.7,60.0,51.3,58.9,2.14,2.46,6.4,13.8,80.2,2.04,19.8,2.55,39.1,37.1,5.1,55136.0,54412.0,0.0,34345.0,55526.0,1347,3.1,1141,3.7,194,0.0,14.1,2.3,1.8,4.5,82973.0,0.019482684983120856,4.695604695604696,86.95058695058695,3.8493038493038494,2.893802893802894,1.6107016107016106,0.021926832760566624,4.129429892141757,88.35130970724191,3.5747303543913715,2.773497688751926,1.1710323574730355,77.05802968960865,22.941970310391362,36.77313677313677,31.14933114933115,5.296205296205296
1032,12035060106,2862,101,2651,36,18,33,1,1,21,2593,81,2421,32,13,30,1,1,14,2986,1382,1604,60.2,49.1,60.7,50.9,59.8,2.07,2.4,6.8,21.4,83.1,2.02,16.9,2.28,46.9,43.4,7.5,61159.0,61159.0,0.0,0.0,0.0,992,0.8,899,0.9,75,0.0,11.4,11.4,9.2,1.0,0.0,0.015222343549465436,3.5290006988120197,92.62753319357093,1.257861635220126,1.1530398322851152,1.43256464011181,0.017521194868458937,3.1237948322406477,93.36675665252602,1.2340917855765523,1.1569610489780178,1.1183956806787505,46.28265237776289,53.717347622237114,34.66107617051013,31.41160027952481,2.6205450733752618
